"conversation","topic","rowid","setid","dataset","docnum","docid","wordct"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","Actor","67","Flan_topic2","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","internet, log, problem, link, install, use, connect, work, server, eye","192","Topic_words","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","Internet","192","Flan_topic","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","Science/Tech","192","Flan_topic2","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","action, rise, activity, gear up, generate, interpret, put in, rig, examine, instal","195","Topic_words","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","Activism","195","Flan_topic","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","Act","195","Flan_topic2","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","connection, require, connect, problem, internet, link, work, Microsoft, bus, log","208","Topic_words","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","Science/Tech","208","Flan_topic","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","Computer","208","Flan_topic2","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","record, approximate, audition, gauge, go for, put on, operating, bible, religious text, religious writing","211","Topic_words","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","Religion","211","Flan_topic","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","Aegir","211","Flan_topic2","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","just, ubuntu, know, firebox, install, use, yes, try, like, work","304","Topic_words","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","Ubuntu","304","Flan_topic","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","Science/Tech","304","Flan_topic2","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","install, firebox, ubuntu, tried, trying, try, file, cant, server, windows","308","Topic_words","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","Science/Tech","308","Flan_topic","ud","0","4140","143"
"Dasda: anyone else have trouble viewing ebooks in ubuntu?<br />Squideshi: In what format and with what application?<br />Dasda: exe and with ebookpro<br />Squideshi: The ebook is in EXE format?<br />Dasda: yes, thats why i wouldnt mind it if i could even get the exe to unpack but cant even do that<br />Squideshi: EXE files are usually for Microsoft operating systems. Where did you get the file?<br />Dasda: vgsports<br />Dasda: Squdeshi i can give u the link for download. it is only 1.8megs<br />Squideshi: Don&#x27;t give me the link for download. Give me the link for the webpage that has the link for download.<br />Dasda: i message it to you cause I was unsure if we are allowed to post links here<br /><br />","Windows","308","Flan_topic2","ud","0","4140","143"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","vnc,  remote,  video,  x11,  xvfb,  display","9999","Human_keywords","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","Running VNC on Ubuntu without video card","9999","Human_friendly_topic","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","try, start, thank, use, server, work, problem, set, download, file","64","Topic_words","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","System","64","Flan_topic","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","Computer","64","Flan_topic2","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","supply, run, fix, lead, carry, establish, convey, act, provide, work","67","Topic_words","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","Business","67","Flan_topic","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","Actor","67","Flan_topic2","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","auto, instal, system, ubuntu, set, install, use, bio, burn, r","192","Topic_words","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","Computer","192","Flan_topic","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","Science/Tech","192","Flan_topic2","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","figure out, lick, puzzle out, solve, do work, incline, crop, cultivate, hunt down, lock","195","Topic_words","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","Puzzle Out","195","Flan_topic","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","Plant","195","Flan_topic2","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","boot, way, os, machine, GRUB, ctrl, i386, osx, ruin, studio","208","Topic_words","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","Macbook","208","Flan_topic","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","osx","208","Flan_topic2","ud","249","6584","217"
"aanonymouss: In order to run VNC (like vino, remote desktop) do I need to have a video card installed?  I booted up w/o vid card and I can ssh into the box but cannot vnc in and it seems like x11 applications aren&#x27;t running<br />fryguy: you&#x27;ll need to run XvFB or something<br />fryguy: or forward through a different X server via X11 forwarding or xdmcp<br />aanonymouss: thanks I&#x27;ll look into that<br />aanonymouss: any idea why x11 apps aren&#x27;t running?<br />fryguy: you can&#x27;t run X apps without an X server, and you can&#x27;t run the X server that is configured out of the box in ubuntu without a video display<br />aanonymouss: would it change anything if I originally setup the box with x11 running and had everything running, then ripped out my gfx card and now am trying to run everything?<br />fryguy: no<br />aanonymouss: so if there&#x27;s no video card, x server wont start?<br />fryguy: the one out of the box in ubuntu won&#x27;t, which is why you should look into XvFB or another X server, or just run the X server on another machine<br /><br />","cultivate, give out, break down, conk out, die, fail, go bad, concord, operate, prevail","211","Topic_words","ud","249","6584","217"
